axis,component,variance,sd_map_units,pct_of_total,sum_of_squares,pct_of_total_ss,n_units
PC1_rescaled,model,0.18636360224734752,0.43169850850720753,17.84006138378067,298.1817635957561,21.005817937120064,17
PC1_rescaled,language_within_model,0.19757402220558307,0.4444929945517511,18.913203230048715,167.9379188747456,11.830614005637846,17
PC1_rescaled,variant_within_cell,0.3226540549034803,0.5680264561650983,30.88676155531735,493.6607040023247,34.77659648241124,34
PC1_rescaled,repeat_within_variant,0.3380437523174979,0.5814153010692941,32.35997383085326,459.73950315179707,32.38697157483085,340
PC2_rescaled,model,0.09817778246543961,0.31333334081364467,18.381310175452008,157.08445194470335,20.85214006852947,17
PC2_rescaled,language_within_model,0.04861833752153082,0.2204956632714821,9.102555789673316,41.32558689330119,5.485755691573129,17
PC2_rescaled,variant_within_cell,0.16563704406044916,0.40698531184853487,31.011353148986547,253.4246774124872,33.640801523038725,34
PC2_rescaled,repeat_within_variant,0.2216842711534439,0.4708335917852972,41.50478088588813,301.4906087686837,40.02130271685868,340
